Total population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,0.270250882,0.270250882,0.270250882,0.270250882,0.270250882,0.270250882,0.274537095,0.274537095,0.274537095,0.274537095,0.274537095,0.274537095,0.274537095,0.274537095,0.274537095,0.274537095,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.278919123,0.283453397,0.283453397,0.283453397,0.283453397,0.283453397,0.283453397,0.283453397,0.283453397,0.283453397,0.283453397,0.288040787,0.288049373,0.288168931,0.288375503,0.288650705,0.288981796,0.289362003,0.289790153,0.290269627,0.290806639,0.291405294,0.292062433,0.292763279,0.293479821,0.2941766,0.294826754,0.295419901,0.295956446,0.296434345,0.296855261,0.297220865,0.297530394,0.297782928,0.297980997,0.298128462,0.298230278,0.298288692,0.298309917,0.298308202,0.298301331,0.298303849,0.298320663,0.298354443,0.298414252,0.29850946,0.298646009,0.298829849,0.299058664,0.299319452,0.299593513,0.299867246,0.300137383,0.300407708,0.300680387,0.300959866,0.30124997,0.30155407,0.301873109,0.302206287,0.302551927,0.302911196,0.303276471,0.303654178,0.304075501,0.304581558,0.305197463,0.305937142,0.306780542,0.307677246,0.308558413,0.309375352,0.310110686,0.310778282,0.311399322,0.312007882,0.312628196
Brunei,0.021544347,0.021544347,0.021544347,0.021544347,0.021544347,0.021544347,0.022908388,0.022908388,0.022908388,0.022908388,0.022908388,0.022908388,0.022908388,0.022908388,0.022908388,0.022908388,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.024046841,0.025619642,0.025619642,0.025619642,0.025619642,0.025619642,0.025619642,0.025619642,0.025619642,0.025619642,0.025619642,0.02829924,0.02887126,0.029419832,0.029960077,0.030501824,0.031049651,0.031604188,0.032162453,0.032719339,0.033268698,0.033805447,0.034329146,0.034844336,0.035361223,0.035892279,0.036444719,0.037019182,0.037610314,0.038212118,0.038816756,0.039418828,0.040016125,0.040608802,0.041194962,0.04177365,0.042343407,0.04290507,0.043457319,0.043994901,0.044511557,0.045004216,0.045471709,0.04591829,0.046352467,0.046784988,0.047223493,0.047668759,0.04811898,0.048574808,0.049036511,0.049503362,0.049975752,0.050451621,0.050924992,0.051388411,0.05183665,0.052268744,0.05268576,0.053086785,0.053471495,0.053840054,0.054191741,0.054527754,0.054852617,0.055172073,0.055490224,0.055808406,0.056125399,0.05643974,0.056749006,0.057051456,0.057346857,0.057635834,0.057918096,0.058193358,0.058461389
China,0.582136489,0.582136489,0.582136489,0.582136489,0.582136489,0.582136489,0.602291884,0.602291884,0.602291884,0.602291884,0.602291884,0.602291884,0.602291884,0.602291884,0.602291884,0.602291884,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.610201607,0.622072964,0.622072964,0.622072964,0.622072964,0.622072964,0.622072964,0.622072964,0.622072964,0.622072964,0.622072964,0.635703147,0.641380013,0.645917598,0.64971335,0.653077181,0.656242001,0.659367483,0.662546577,0.665815748,0.6691693,0.672596283,0.676117576,0.679816084,0.683846628,0.688393022,0.693554676,0.699362196,0.705700004,0.712338542,0.718982135,0.725415127,0.731600065,0.737555792,0.743207959,0.748486511,0.753356188,0.757796666,0.761849234,0.765622002,0.769260903,0.772882667,0.776479713,0.780058829,0.783757912,0.787742145,0.792104022,0.796894182,0.802018906,0.807248906,0.812281,0.816900678,0.821059014,0.824805752,0.828154131,0.831145744,0.833819585,0.836165714,0.838192133,0.839981151,0.841639882,0.843250013,0.84484372,0.846419781,0.847984391,0.84953278,0.85106252,0.852580859,0.854099002,0.855620608,0.857147743,0.858679113,0.860214414,0.86174568,0.863253538,0.864712811,0.866102532
India,0.4929843,0.4929843,0.4929843,0.4929843,0.4929843,0.4929843,0.501909788,0.501909788,0.501909788,0.501909788,0.501909788,0.501909788,0.501909788,0.501909788,0.501909788,0.501909788,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.51271804,0.535023203,0.535023203,0.535023203,0.535023203,0.535023203,0.535023203,0.535023203,0.535023203,0.535023203,0.535023203,0.562184823,0.565110443,0.568190839,0.571400789,0.574721045,0.578138101,0.581644135,0.585236498,0.588916786,0.592689539,0.596558956,0.600525655,0.604584089,0.608721779,0.612923113,0.617179203,0.621480286,0.625833778,0.630267614,0.634818631,0.639508665,0.644344687,0.649308233,0.654364686,0.659468462,0.664587984,0.66970775,0.674835291,0.679989605,0.685198787,0.690478219,0.695827837,0.701227815,0.706649695,0.712057309,0.717424203,0.722742488,0.728014192,0.733236146,0.738407742,0.743528918,0.748593557,0.753600388,0.758559825,0.763486109,0.768387533,0.773265294,0.778111231,0.782912657,0.787652874,0.792319346,0.79690737,0.801417203,0.805847532,0.810198395,0.814469153,0.818661547,0.822773151,0.826795067,0.830716111,0.834530493,0.838233991,0.841834461,0.845352778,0.848816588,0.852245057
Iran,0.171055005,0.171055005,0.171055005,0.171055005,0.171055005,0.171055005,0.177069977,0.177069977,0.177069977,0.177069977,0.177069977,0.177069977,0.177069977,0.177069977,0.177069977,0.177069977,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.184561135,0.19236922,0.19236922,0.19236922,0.19236922,0.19236922,0.19236922,0.19236922,0.19236922,0.19236922,0.19236922,0.200687213,0.202227915,0.203819253,0.205456097,0.207133936,0.208848851,0.210597492,0.212377041,0.214185186,0.216020116,0.217880497,0.219765486,0.221674716,0.223608287,0.225566656,0.227550545,0.229567636,0.231620119,0.233698431,0.235789876,0.237890693,0.240005186,0.242151781,0.244358552,0.246659746,0.249082073,0.25161493,0.25425936,0.257060511,0.260071693,0.263315293,0.266767375,0.270374645,0.27408697,0.277844924,0.281589775,0.285340088,0.289054166,0.29255988,0.295651682,0.298211292,0.300178328,0.301641924,0.302816578,0.303995261,0.30538088,0.307039206,0.308896782,0.310847192,0.312732108,0.314444071,0.315968969,0.317356306,0.318640896,0.319875967,0.321102005,0.322320095,0.323524004,0.324737137,0.325986383,0.327287996,0.328650106,0.330061278,0.331493166,0.332906725,0.334272368
North Korea,0.135707944,0.135707944,0.135707944,0.135707944,0.135707944,0.135707944,0.142415798,0.142415798,0.142415798,0.142415798,0.142415798,0.142415798,0.142415798,0.142415798,0.142415798,0.142415798,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.151512649,0.161190566,0.161190566,0.161190566,0.161190566,0.161190566,0.161190566,0.161190566,0.161190566,0.161190566,0.161190566,0.170779163,0.169139377,0.16803484,0.167521697,0.167606857,0.168246196,0.169345094,0.170767939,0.172353816,0.173934879,0.17537446,0.176601188,0.177635282,0.178596426,0.179660529,0.180943933,0.182455816,0.184128844,0.185907088,0.187713481,0.189488719,0.19123445,0.192950098,0.194578146,0.196051482,0.197331326,0.198393764,0.199268757,0.200037847,0.200812406,0.201670642,0.202637918,0.203689908,0.204793994,0.205899189,0.206970559,0.207997426,0.208995068,0.209984703,0.210996621,0.212048239,0.213148053,0.214277841,0.215396769,0.216451015,0.217404598,0.21824326,0.21898195,0.21964996,0.220289937,0.220931732,0.221585051,0.222238967,0.222877995,0.22347873,0.224025792,0.224515711,0.224958339,0.225367741,0.225763599,0.226160297,0.22656221,0.226966188,0.227369823,0.227768132,0.228157428
South Korea,0.168838655,0.168838655,0.168838655,0.168838655,0.168838655,0.168838655,0.177475454,0.177475454,0.177475454,0.177475454,0.177475454,0.177475454,0.177475454,0.177475454,0.177475454,0.177475454,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.187358626,0.194916664,0.194916664,0.194916664,0.194916664,0.194916664,0.194916664,0.194916664,0.194916664,0.194916664,0.194916664,0.208550346,0.208887592,0.209828782,0.211292021,0.213184049,0.215404846,0.217850675,0.220417921,0.223007355,0.225528622,0.227911401,0.230115482,0.232138179,0.23401536,0.235805826,0.237552912,0.239251608,0.240891248,0.24250095,0.244115714,0.245756886,0.247441026,0.249155341,0.250857035,0.252488379,0.254012871,0.255414133,0.256713806,0.257959063,0.259214642,0.260523047,0.261895867,0.263310167,0.264731316,0.266110765,0.267413426,0.268634923,0.269783465,0.270853196,0.271839975,0.27274328,0.273558461,0.27429142,0.274965535,0.275612031,0.276253767,0.276900517,0.277548838,0.278192186,0.27881862,0.279420536,0.279995961,0.28055144,0.281097591,0.281648634,0.282213745,0.282797013,0.283392855,0.283988858,0.284567627,0.285116584,0.285631892,0.286116719,0.286574129,0.287009718,0.287427594
Russia,0.322503356,0.322503356,0.322503356,0.322503356,0.322503356,0.322503356,0.332520507,0.332520507,0.332520507,0.332520507,0.332520507,0.332520507,0.332520507,0.332520507,0.332520507,0.332520507,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.342866992,0.353535412,0.353535412,0.353535412,0.353535412,0.353535412,0.353535412,0.353535412,0.353535412,0.353535412,0.353535412,0.364771161,0.366545819,0.368483657,0.370512574,0.372574199,0.374623382,0.376627942,0.378567567,0.380432072,0.382219029,0.383928002,0.385554736,0.387086354,0.38849955,0.389766795,0.390873656,0.391811321,0.392598611,0.393283542,0.393931118,0.394590357,0.395278623,0.395991584,0.396729672,0.39748636,0.398257403,0.399045514,0.399857112,0.400694729,0.401560641,0.402454865,0.403369726,0.404298583,0.405242027,0.406201744,0.40717285,0.408158042,0.409138298,0.410061256,0.410859883,0.411486843,0.411924908,0.412186409,0.41229137,0.412273298,0.412159351,0.411960151,0.411676605,0.411316573,0.410887031,0.410398704,0.409853373,0.409269224,0.408693038,0.408184321,0.407785935,0.407516821,0.407366882,0.407312736,0.407316053,0.407345875,0.407396495,0.407468605,0.407544239,0.407603068,0.4076291
Singapore,0.051782826,0.051782826,0.051782826,0.051782826,0.051782826,0.051782826,0.057180411,0.057180411,0.057180411,0.057180411,0.057180411,0.057180411,0.057180411,0.057180411,0.057180411,0.057180411,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.064844005,0.070705356,0.070705356,0.070705356,0.070705356,0.070705356,0.070705356,0.070705356,0.070705356,0.070705356,0.070705356,0.07843722,0.079593369,0.080872305,0.08223983,0.083662649,0.085109085,0.08654878,0.087953116,0.08929579,0.090553677,0.091710074,0.09275781,0.093701516,0.094557832,0.095350381,0.096097243,0.09679983,0.097457912,0.098085013,0.098696814,0.099303805,0.099919245,0.100541647,0.101150146,0.10171569,0.102222704,0.102661029,0.103050416,0.103440605,0.103897389,0.10446445,0.105162415,0.105970887,0.106843061,0.107714695,0.108544575,0.109315459,0.110049013,0.110789421,0.111597013,0.112509102,0.113540158,0.114663772,0.11582784,0.116964379,0.118030433,0.119010149,0.119926149,0.120820918,0.12175263,0.122758881,0.123846352,0.124993788,0.126175779,0.127357633,0.128514367,0.129639455,0.130736526,0.131803784,0.132841619,0.133849363,0.134823535,0.135759523,0.136654359,0.137505105,0.138309074
Botswana,0.039106941,0.039106941,0.039106941,0.039106941,0.039106941,0.039106941,0.041596311,0.041596311,0.041596311,0.041596311,0.041596311,0.041596311,0.041596311,0.041596311,0.041596311,0.041596311,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.046780458,0.051076137,0.051076137,0.051076137,0.051076137,0.051076137,0.051076137,0.051076137,0.051076137,0.051076137,0.051076137,0.057966567,0.058557105,0.059098815,0.059601679,0.060075012,0.060527945,0.060969119,0.061407004,0.061849718,0.062304636,0.062778334,0.063275429,0.063798374,0.064347568,0.064921839,0.065520496,0.066145408,0.066798151,0.067477392,0.0681812,0.068908608,0.06965583,0.070423962,0.071221642,0.072059871,0.072943578,0.073873199,0.074839105,0.075823951,0.076806513,0.077772471,0.078716967,0.079642973,0.080554046,0.08145616,0.082352951,0.083241982,0.08411967,0.084986498,0.085843235,0.086689174,0.087524731,0.088346065,0.089143453,0.089904946,0.090622662,0.091298608,0.091936454,0.092533341,0.093086169,0.093595765,0.094059703,0.094487195,0.094904302,0.095344547,0.095831191,0.096370846,0.096956317,0.097579036,0.098225089,0.098883247,0.099552708,0.100232728,0.100912486,0.101579226,0.102224089
Congo - Dem. Rep.,0.163840747,0.163840747,0.163840747,0.163840747,0.163840747,0.163840747,0.16745823,0.16745823,0.16745823,0.16745823,0.16745823,0.16745823,0.16745823,0.16745823,0.16745823,0.16745823,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.171184975,0.174994659,0.174994659,0.174994659,0.174994659,0.174994659,0.174994659,0.174994659,0.174994659,0.174994659,0.174994659,0.179177697,0.18037157,0.181582962,0.182831874,0.184132061,0.185491357,0.186911801,0.188390268,0.189919527,0.19148977,0.193092162,0.19472234,0.196383075,0.19808494,0.199842097,0.20166171,0.203548032,0.205490738,0.207465639,0.209442068,0.211400658,0.213331157,0.21524322,0.217161032,0.219117258,0.221131642,0.223218412,0.225364066,0.227529257,0.229662668,0.231735326,0.233745107,0.235721536,0.237707316,0.239757801,0.241914877,0.244162133,0.246495753,0.248975875,0.251674143,0.254620228,0.257847907,0.261292349,0.264775182,0.268076637,0.271064491,0.273697784,0.276058446,0.278290536,0.280588744,0.28308604,0.285809875,0.288713365,0.291760172,0.294892837,0.298070249,0.301289937,0.3045623,0.307876049,0.311219785,0.314585114,0.317965656,0.321359827,0.324770217,0.328201744,0.331656884
Congo - Rep.,0.065745369,0.065745369,0.065745369,0.065745369,0.065745369,0.065745369,0.067344401,0.067344401,0.067344401,0.067344401,0.067344401,0.067344401,0.067344401,0.067344401,0.067344401,0.067344401,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.068993221,0.070682399,0.070682399,0.070682399,0.070682399,0.070682399,0.070682399,0.070682399,0.070682399,0.070682399,0.070682399,0.072518036,0.07300564,0.07351423,0.074041637,0.074586512,0.075148017,0.075726099,0.076321218,0.076934223,0.077566422,0.078218743,0.078891654,0.079584598,0.080296107,0.081024219,0.081767802,0.082524755,0.083295845,0.084085628,0.084900123,0.085742247,0.086613192,0.087508437,0.088418576,0.089331678,0.090239978,0.091140092,0.09203481,0.092929943,0.093833741,0.094751162,0.095683377,0.096626539,0.097574573,0.098519583,0.099456415,0.10038456,0.101306526,0.102224255,0.103140652,0.104058244,0.104975374,0.10589253,0.106816377,0.107755143,0.108713196,0.109698001,0.110705373,0.111715398,0.11270234,0.113652095,0.114554032,0.115422734,0.116298488,0.11723379,0.118261018,0.119392443,0.120606357,0.121860318,0.123098431,0.124284389,0.125408772,0.126487736,0.127542728,0.128604172,0.129692744
